ID_SAMPLE,entity_name,latitude,longitude,elevation_new,elevation_original,diff
1287,Finsinger_a88,46.7427261873703,11.4454433557741,1923,1542,0.24708171206225682
1288,Finsinger_a89,46.4246378948167,11.2907369275901,415,489,0.15132924335378323
1289,Finsinger_a90,46.3789330047186,11.263856077708,240,214,0.12149532710280374
1290,Finsinger_a91,46.0856804189885,11.2189155087252,550,548,0.0036496350364963502
1291,Finsinger_a92,46.124438445551,11.180893231332,845,922,0.08351409978308026
1292,Fletcher_a1,37.266075,-7.44238,16,3,4.333333333333333
1293,Fletcher_a2,37.26689,-7.442391,16,9,0.7777777777777778
1294,Fletcher_a3,37.267658,-7.442447,16,9,0.7777777777777778
1295,Fletcher_a4,37.268111,-7.442302,16,9,0.7777777777777778
1296,Fletcher_a5,37.268507,-7.441821,16,9,0.7777777777777778
1297,Fletcher_a6,37.258774,-7.436254,16,3,4.333333333333333
1298,Fletcher_a7,37.26072,-7.438823,16,2,7
1299,Fletcher_a8,37.261656,-7.443569,16,4,3
1300,Fletcher_a9,37.263112,-7.447227,33,3,10
1301,Fletcher_a10,37.265085,-7.453276,33,4,7.25
1302,Fletcher_a11,37.265431,-7.457192,33,5,5.6
1303,Fletcher_a12,37.263907,-7.464456,33,7,3.7142857142857144
1304,Furlanetto_a1,46.0249113888889,9.7981,1838,1244,0.477491961414791
1305,Furlanetto_a2,46.0264541666667,9.80833527777778,1838,1360,0.3514705882352941
1306,Furlanetto_a3,46.0258997222222,9.81344472222222,1838,1422,0.29254571026722925
1307,Furlanetto_a4,46.0267252777778,9.82164138888889,1990,1552,0.2822164948453608
1308,Furlanetto_a5,46.0269816666667,9.82922388888889,1990,1672,0.1901913875598086
1309,Furlanetto_a6,46.0310333333333,9.85033055555555,2086,1692,0.23286052009456265
1310,Furlanetto_a7,46.0327619444444,9.83931527777778,2118,1776,0.19256756756756757
1311,Furlanetto_a8,46.0248638888889,9.84566944444444,2086,1788,0.16666666666666666
1312,Furlanetto_a9,46.0234333333333,9.85486666666667,2161,1875,0.15253333333333333
1313,Furlanetto_a10,46.0385058333333,9.8550025,2174,1941,0.12004121586810922
1314,Furlanetto_a11,46.024925,9.86298055555556,2161,1950,0.1082051282051282
1315,Furlanetto_a12,46.0394983333333,9.86195861111111,2174,2009,0.0821304131408661
1316,Furlanetto_a13,46.0238333333333,9.87555555555556,2220,2030,0.09359605911330049
1317,Furlanetto_a14,46.0340555555556,9.87323611111111,2247,2100,0.07
1318,Furlanetto_a15,46.0413527777778,9.86131527777778,2174,2105,0.0327790973871734
1319,Furlanetto_a16,46.0384694444444,9.86350861111111,2174,2106,0.032288698955365625
1320,Furlanetto_a17,46.0407472222222,9.86845361111111,2174,2169,0.002305209774089442
1321,Furlanetto_a18,46.0375955555556,9.86433777777778,2174,2180,0.0027522935779816515
1322,Furlanetto_a19,46.0387777777778,9.879275,2247,2282,0.015337423312883436
1323,Furlanetto_a20,46.0373891666667,9.86801111111111,2174,2283,0.04774419623302672
1324,Furlanetto_a21,46.0404261111111,9.8789775,2247,2341,0.04015378043571124
1325,Furlanetto_a22,46.0407338888889,9.87896194444444,2247,2345,0.041791044776119404
1326,Furlanetto_a23,46.0414991666667,9.88045861111111,2247,2372,0.05269814502529511
1327,Furlanetto_a24,46.0425525,9.87886138888889,2247,2393,0.061011282908483074
1328,Furlanetto_a25,46.0431888888889,9.87852777777778,2247,2428,0.07454695222405272
1329,Furlanetto_a26,46.0421333333333,9.87683611111111,2247,2435,0.07720739219712526
1330,Galka_a1,53.0821,24.1600305555556,177,158,0.12025316455696203
1331,Galka_a2,54.2234166666667,22.8416638888889,213,198,0.07575757575757576
1332,Galka_a4,53.1034944444444,15.98305,82,68,0.20588235294117646
1333,Hallsdottir_a1,64.23888,-20.680722,82,80,0.025
1334,Hallsdottir_a2,64.23888,-20.680722,82,80,0.025
1335,Hallsdottir_a3,64.23888,-20.680722,82,80,0.025
1336,Hjelle_a1,60.3272431,5.0802117,112,24,3.6666666666666665
1337,Hjelle_a2,60.2684601,5.071562,45,5,8
1338,Hjelle_a3,60.2749889,5.2449389,29,5,4.8
1339,Hjelle_a4,60.2847182,5.2319395,54,6,8
1340,Hjelle_a5,60.2885445,5.3069389,34,21,0.6190476190476191
1341,Hjelle_a6,60.6097611,5.2851278,97,39,1.4871794871794872
1342,Hjelle_a7,60.56365,5.27275,94,32,1.9375
1343,Hjelle_a8,60.4780056,5.3338278,201,92,1.184782608695652
1344,Hjelle_a9,60.2252008,5.3925143,143,3,46.666666666666664
1345,Hjelle_a10,60.1430649,5.4432257,16,9,0.7777777777777778
1346,Hjelle_a11,60.1647449,5.4411613,55,39,0.41025641025641024
1347,Hjelle_a12,60.2713524,5.3557916,161,53,2.0377358490566038
1348,Hjelle_a13,60.3902445,6.1323667,332,306,0.08496732026143791
1349,Hjelle_a14,60.2633361,6.1316694,210,73,1.8767123287671232
1350,Hjelle_a15,60.2990917,6.0210833,318,296,0.07432432432432433
1351,Hjelle_a16,60.1654444,5.9374817,83,31,1.6774193548387097
1352,Hjelle_a17,60.3818204,5.8105805,225,78,1.8846153846153846
1353,Hjelle_a18,60.3806331,5.6544924,45,26,0.7307692307692307
1354,Hjelle_a19,60.3225072,5.6178571,55,25,1.2
1355,Hjelle_a20,60.3213528,5.3936556,143,71,1.0140845070422535
1356,Hjelle_a21,60.3940105,5.4512319,155,116,0.33620689655172414
1357,Hjelle_a22,60.4502224,5.4081633,238,66,2.606060606060606
1358,Hjelle_a23,60.241178,5.8435012,61,85,0.2823529411764706
1359,Hjelle_a24,59.8793667,5.9659,545,191,1.8534031413612566
1360,Hjelle_a25,59.8702766,6.0226461,496,325,0.5261538461538462
1361,Hjelle_a26,59.7782688,5.7602395,66,18,2.6666666666666665
1362,Hjelle_a27,59.6524592,5.5770836,70,70,0
1363,Hjelle_a28,59.622575,5.5861361,113,25,3.52
1364,Hjelle_a29,59.5416084,5.5867806,277,111,1.4954954954954955
1365,Hjelle_a30,59.5264889,5.68815,82,25,2.28
1366,Hjelle_a31,59.5308533,5.6562139,179,125,0.432
1367,Hjelle_a32,59.5453081,5.6687713,302,45,5.711111111111111
1368,Hjelle_a33,60.3479124,6.3911044,189,76,1.486842105263158
1369,Hjelle_a34,60.3327987,5.3576386,96,31,2.096774193548387
1370,Klemm_a1,71.9488,103.21322,59,5,10.8
1371,Klemm_a2,71.83622,102.88289,59,80,0.2625
1372,Klemm_a3,71.22469,101.02542,55,74,0.25675675675675674
1373,Klemm_a4,70.66744,97.71586,119,103,0.1553398058252427
1374,Klemm_a5,70.66725,97.72353,119,107,0.11214953271028037
1375,Klemm_a6,70.67011,97.72728,119,95,0.25263157894736843
1376,Klemm_a7,70.67261,97.72633,119,6,18.833333333333332
1377,Klemm_a8,70.90111,97.64917,38,139,0.7266187050359713
1378,Klemm_a9,72.39886,102.28875,69,60,0.15
1379,Klemm_a10,72.39775,102.28844,69,79,0.12658227848101267
1380,Klemm_a11,72.30714,102.37464,33,39,0.15384615384615385
1381,Klemm_a12,72.24454,102.23571,42,51,0.17647058823529413
1382,Klemm_a13,72.30713,102.37464,33,78,0.5769230769230769
1383,Klemm_a14,72.255,102.21278,54,48,0.125
1384,Klemm_a15,72.25769,102.21564,54,53,0.018867924528301886
1385,Klemm_a16,71.503,110.819,146,80,0.825
1386,Klemm_a17,71.74747,111.132,49,50,0.02
1387,Klemm_a18,71.7477,111.1295,49,50,0.02
1388,Klemm_a19,72.06598,113.91369,26,15,0.7333333333333333
1389,Klemm_a20,72.06824,111.10704,51,37,0.3783783783783784
1390,Klemm_a21,72.06862,111.11111,51,36,0.4166666666666667
1391,Klemm_a22,72.07088,111.11761,51,38,0.34210526315789475
1392,Klemm_a23,72.07116,111.10815,51,41,0.24390243902439024
1393,Klemm_a24,72.32,111.189,79,86,0.08139534883720931
1394,Klemm_a25,72.32068,111.18717,79,71,0.11267605633802817
1395,Klemm_a26,72.48003,114.08484,23,6,2.8333333333333335
1396,Klemm_a27,72.48402,114.10342,20,10,1
1397,Klemm_a28,72.6,113.857,13,6,1.1666666666666667
1398,Klemm_a29,72.77491,112.97763,10,4,1.5
1399,Klemm_a30,72.77654,112.97053,12,1,11
1400,Klemm_a31,72.77763,112.97029,12,1,11
1401,Klemm_a32,72.82562,113.2935,9,8,0.125
1402,Klemm_a33,72.885,115.755,17,22,0.22727272727272727
1403,Klemm_a34,72.88599,115.72619,18,4,3.5
1404,Klemm_a35,72.95566,114.95796,13,0,Inf
1405,Klemm_a36,72.95566,114.95796,13,0,Inf
1406,Klemm_a37,72.95641,115.33802,19,11,0.7272727272727273
1407,Klemm_a38,72.96066,115.33066,19,4,3.75
1408,Klemm_a39,73.07902,114.90494,19,0,Inf
1409,Klemm_a40,73.0823,114.92314,20,3,5.666666666666667
1410,Klemm_a41,73.1256,114.86807,9,1,8
1411,Klemm_a42,73.1294,114.86076,10,4,1.5
1412,Klemm_a43,73.1298,114.86525,10,4,1.5
1413,Klemm_a44,73.19335,114.96336,20,10,1
1414,Klemm_a45,73.21561,113.62064,17,8,1.125
1415,Klemm_a46,73.25464,114.27216,10,3,2.3333333333333335
1416,Klemm_a47,73.38163,113.93052,22,4,4.5
1417,Klemm_a48,73.38709,113.94898,20,4,4
1418,Klemm_a49,73.17769,124.5877,3,10,0.7
1419,Klemm_a50,73.19671,124.62027,5,4,0.25
1420,Klemm_a51,72.81233,124.91161,31,22,0.4090909090909091
1421,Klemm_a52,71.29435,125.55048,169,157,0.07643312101910828
1422,Klemm_a53,72.37648,126.48923,11,18,0.3888888888888889
1423,Klemm_a54,72.24533,125.63041,82,13,5.3076923076923075
1424,Klemm_a55,70.20945,125.26539,114,78,0.46153846153846156
1425,Klemm_a56,70.70295,125.07203,130,120,0.08333333333333333
1426,Klemm_a57,69.8878,124.58562,69,61,0.13114754098360656
1427,Klemm_a58,69.40485,123.82792,86,83,0.03614457831325301
1428,Klemm_a59,70.92526,125.55732,142,145,0.020689655172413793
1429,Klemm_a60,73.3365,141.3232,9,31,0.7096774193548387
1430,Klemm_a61,73.2816,141.8379,7,8,0.125
1431,Klemm_a62,73.2816,141.8379,7,8,0.125
1432,Klemm_a63,72.6801,143.4385,14,26,0.46153846153846156
1433,Klemm_a64,72.6785,143.5123,18,28,0.35714285714285715
1434,Klemm_a65,72.6762,143.5749,6,1,5
1435,Klemm_a66,72.6736,143.5097,18,28,0.35714285714285715
1436,Klemm_a67,72.6732,143.5376,18,52,0.6538461538461539
1437,Klemm_a68,72.6722,143.3429,16,24,0.3333333333333333
1438,Klemm_a69,72.6684,143.5319,31,52,0.40384615384615385
1439,Klemm_a70,69.104,145.225,102,47,1.1702127659574468
1440,Klemm_a71,68.582,145.403,33,35,0.05714285714285714
1441,Klemm_a72,68.455,145.47,33,24,0.375
1442,Klemm_a73,68.393,145.521,42,38,0.10526315789473684
1443,Klemm_a74,68.333,146.142,60,35,0.7142857142857143
1444,Klemm_a75,68.334,146.101,55,31,0.7741935483870968
1445,Klemm_a76,68.354,146.094,68,27,1.5185185185185186
1446,Klemm_a77,67.443,144.223,95,57,0.6666666666666666
1447,Klemm_a78,67.451,144.026,146,54,1.7037037037037037
1448,Klemm_a79,67.455,144.331,61,48,0.2708333333333333
1449,Klemm_a80,67.452,144.344,67,35,0.9142857142857143
1450,Klemm_a81,68.184,145.302,42,26,0.6153846153846154
1451,Klemm_a82,69.32594,161.02836,2,1,1
1452,Klemm_a83,69.30808,161.649,10,4,1.5
1453,Klemm_a84,69.26501,160.97171,4,5,0.2
1454,Klemm_a85,69.26467,161.66758,20,0,Inf
1455,Klemm_a86,69.23863,160.90936,9,1,8
1456,Klemm_a87,69.20138,161.49328,16,2,7
1457,Klemm_a88,69.11126,160.87888,5,1,4
1458,Klemm_a89,69.08942,160.89695,9,3,2
1459,Klemm_a90,69.07654,160.95008,9,1,8
1460,Klemm_a91,68.94287,161.36068,6,0,Inf
1461,Klemm_a92,69.104,145.225,102,47,1.1702127659574468
1462,Klemm_a93,68.582,145.403,33,35,0.05714285714285714
1463,Klemm_a94,68.455,145.47,33,24,0.375
1464,Klemm_a95,68.393,145.521,42,38,0.10526315789473684
1465,Klemm_a96,68.354,146.094,68,27,1.5185185185185186
1466,Klemm_a97,68.334,146.101,55,31,0.7741935483870968
1467,Klemm_a98,68.333,146.142,60,35,0.7142857142857143
1468,Klemm_a99,68.184,145.302,42,26,0.6153846153846154
1469,Klemm_a100,67.455,144.331,61,48,0.2708333333333333
1470,Klemm_a101,67.452,144.344,67,35,0.9142857142857143
1471,Klemm_a102,67.443,144.223,95,57,0.6666666666666666
1472,Klemm_a103,67.451,144.026,146,54,1.7037037037037037
1473,Klemm_a104,68.92719,161.77335,21,1,20
1474,Klemm_a105,68.92239,161.71888,12,3,3
1475,Klemm_a106,68.89006,161.3673,3,0,Inf
1476,Klemm_a107,68.78121,161.48701,43,23,0.8695652173913043
1477,Klemm_a108,68.7476,161.47534,55,38,0.4473684210526316
1478,Klemm_a109,68.65795,160.1794,8,3,1.6666666666666667
1479,Klemm_a110,68.62459,161.70158,48,35,0.37142857142857144
1480,Klemm_a111,68.61342,159.97344,11,11,0
1481,Kolaczek_g1,53.87745,21.2253166666667,160,144,0.1111111111111111
1482,Kolaczek_g2,53.8774333333333,21.2253333333333,160,145,0.10344827586206896
1483,Kolaczek_g3,53.87735,21.22525,160,145,0.10344827586206896
1484,Kolaczek_g4,53.8773333333333,21.2251833333333,160,145,0.10344827586206896
1485,Kolaczek_g5,53.8771166666667,21.2253666666667,160,148,0.08108108108108109
1486,Kolaczek_g6,53.8769333333333,21.2251833333333,160,148,0.08108108108108109
1487,Kolaczek_g7,53.8768666666667,21.2250833333333,160,148,0.08108108108108109
1488,Kolaczek_g8,53.8768,21.2249666666667,160,149,0.0738255033557047
1489,Kolaczek_g9,53.8767833333333,21.2250333333333,160,149,0.0738255033557047
1490,Kolaczek_g10,53.8767666666667,21.2248,160,146,0.0958904109589041
1491,Kolaczek_g11,53.87675,21.22485,160,146,0.0958904109589041
1492,Kolaczek_g12,53.87655,21.22475,160,146,0.0958904109589041
1493,Kolaczek_g13,53.8765,21.22455,160,147,0.08843537414965986
1494,Kolaczek_g14,53.87645,21.2245166666667,160,147,0.08843537414965986
1495,Kolaczek_g15,53.8764333333333,21.2243833333333,160,148,0.08108108108108109
1496,Kolaczek_g16,53.8762166666667,21.2241,160,146,0.0958904109589041
1497,Kolaczek_g17,53.8762166666667,21.2240166666667,160,148,0.08108108108108109
1498,Kolaczek_g18,53.8761833333333,21.2240333333333,160,150,0.06666666666666667
1499,Kolaczek_g19,53.8761833333333,21.2240333333333,160,150,0.06666666666666667
1500,Kolaczek_g20,53.8759666666667,21.2236833333333,160,148,0.08108108108108109
1501,Kolaczek_g21,53.8759666666667,21.2236833333333,160,148,0.08108108108108109
1502,Kolaczek_g22,53.8758833333333,21.2228,160,148,0.08108108108108109
1503,Kolaczek_g23,53.87595,21.2226166666667,160,150,0.06666666666666667
1504,Kolaczek_g24,53.8759333333333,21.22265,160,150,0.06666666666666667
1505,Kolaczek_g25,53.876,21.2225333333333,160,151,0.059602649006622516
1506,Kolaczek_g26,53.876,21.2224,160,152,0.05263157894736842
1507,Kolaczek_g27,53.87615,21.2220333333333,160,151,0.059602649006622516
1508,Kolaczek_g28,53.8763666666667,21.2205166666667,160,151,0.059602649006622516
1509,Kolaczek_g29,53.8765333333333,21.2203666666667,160,149,0.0738255033557047
1510,Kolaczek_g30,53.8771166666667,21.2188833333333,158,147,0.07482993197278912
1511,Kolaczek_h1,53.8150333333333,16.5740833333333,149,144,0.034722222222222224
1512,Kolaczek_h2,53.8151,16.5754,149,147,0.013605442176870748
1513,Kolaczek_h3,53.81505,16.5757,149,146,0.02054794520547945
1514,Kolaczek_h4,53.8150833333333,16.5758166666667,149,146,0.02054794520547945
1515,Kolaczek_h5,53.81535,16.5766166666667,149,146,0.02054794520547945
1516,Kolaczek_h6,53.8154833333333,16.5782166666667,149,145,0.027586206896551724
1517,Kolaczek_h7,53.8154833333333,16.5782166666667,149,144,0.034722222222222224
1518,Kolaczek_h8,53.8156166666667,16.5789666666667,149,143,0.04195804195804196
1519,Kolaczek_h9,53.81565,16.5792666666667,149,144,0.034722222222222224
1520,Kolaczek_h10,53.8161166666667,16.58035,-999999,144,6945.4375
1521,Kolaczek_h11,53.8162166666667,16.5804166666667,149,143,0.04195804195804196
1522,Kolaczek_h12,53.81625,16.5804833333333,149,143,0.04195804195804196
1523,Kolaczek_h13,53.8163,16.580466666666702,149,143,0.04195804195804196
1524,Kolaczek_h14,53.8163833333333,16.5804166666667,149,143,0.04195804195804196
1525,Kolaczek_h15,53.8166666666667,16.58035,149,142,0.04929577464788732
1526,Kolaczek_h16,53.8166666666667,16.580466666666702,149,142,0.04929577464788732
1527,Kolaczek_h17,53.8167166666667,16.5803666666667,149,144,0.034722222222222224
1528,Kolaczek_h18,53.81675,16.5804833333333,149,144,0.034722222222222224
1529,Kolaczek_h19,53.8168333333333,16.5804333333333,149,145,0.027586206896551724
1530,Kolaczek_h20,53.81695,16.5804166666667,149,145,0.027586206896551724
1531,Kolaczek_h21,53.8171,16.5804,149,145,0.027586206896551724
1532,Kolaczek_h22,53.8170666666667,16.5809166666667,148,144,0.027777777777777776
1533,Kolaczek_h23,53.8171833333333,16.58125,148,144,0.027777777777777776
1534,Kolaczek_h24,53.8171666666667,16.5813,148,144,0.027777777777777776
1535,Kolaczek_h25,53.8172333333333,16.5819,148,144,0.027777777777777776
1536,Kolaczek_h26,53.8173,16.58225,148,144,0.027777777777777776
1537,Kolaczek_h27,53.8174333333333,16.5822,148,144,0.027777777777777776
1538,Kolaczek_h28,53.8174,16.5822666666667,148,145,0.020689655172413793
1539,Kolaczek_h29,53.8174333333333,16.58265,148,145,0.020689655172413793
1540,Kolaczek_h30,53.8178333333333,16.5834333333333,148,145,0.020689655172413793
1541,Kolaczek_i1,54.3308666666667,22.4399,198,176,0.125
1542,Kolaczek_i2,54.3309,22.43985,198,176,0.125
1543,Kolaczek_i3,54.33095,22.4397833333333,198,174,0.13793103448275862
1544,Kolaczek_i4,54.3310666666667,22.4398,198,174,0.13793103448275862
1545,Kolaczek_i5,54.33,22.44,198,187,0.058823529411764705
1546,Kolaczek_i6,54.3311333333333,22.4399666666667,198,176,0.125
1547,Kolaczek_i7,54.33,22.44,198,187,0.058823529411764705
1548,Kolaczek_i8,54.3311166666667,22.4403833333333,198,177,0.11864406779661017
1549,Kolaczek_i9,54.33,22.44,198,187,0.058823529411764705
1550,Kolaczek_i10,54.33105,22.4406333333333,198,178,0.11235955056179775
1551,Kolaczek_i11,54.33115,22.44075,198,177,0.11864406779661017
1552,Kolaczek_i12,54.33115,22.44075,198,178,0.11235955056179775
1553,Kolaczek_i13,54.3312,22.4408833333333,198,177,0.11864406779661017
1554,Kolaczek_i14,54.3312333333333,22.4408666666667,198,178,0.11235955056179775
1555,Kolaczek_i15,54.33,22.44,198,187,0.058823529411764705
1556,Kolaczek_i16,54.3313666666667,22.4411,198,177,0.11864406779661017
1557,Kolaczek_i17,54.3314,22.4411666666667,198,180,0.1
1558,Kolaczek_i18,54.3314,22.4411833333333,198,180,0.1
1559,Kolaczek_i19,54.33145,22.4412166666667,198,181,0.09392265193370165
1560,Kolaczek_i20,54.3313666666667,22.4412166666667,198,180,0.1
1561,Kolaczek_i21,54.3324833333333,22.4427333333333,198,179,0.10614525139664804
1562,Kolaczek_i22,54.33295,22.4429833333333,198,178,0.11235955056179775
1563,Kolaczek_i23,54.33315,22.4431666666667,198,181,0.09392265193370165
1564,Kolaczek_i24,54.3335333333333,22.4434333333333,198,181,0.09392265193370165
1565,Kolaczek_i25,54.3354333333333,22.4447166666667,198,182,0.08791208791208792
1566,Kolaczek_i26,54.33545,22.4446666666667,198,182,0.08791208791208792
1567,Kolaczek_i27,54.33,22.44,198,187,0.058823529411764705
1568,Kolaczek_i28,54.3365,22.4449166666667,198,183,0.08196721311475409
1569,Kolaczek_i29,54.3382,22.4450833333333,198,181,0.09392265193370165
1570,Kolaczek_i30,54.33,22.44,198,187,0.058823529411764705
1571,Lapteva_b1,51.55403,57.50363,368,400,0.08
1572,Lapteva_b2,52.65248,56.46487,341,387,0.11886304909560723
1573,Lapteva_b3,52.65248,56.46487,341,387,0.11886304909560723
1574,Lapteva_b4,52.57528,56.82198,311,277,0.12274368231046931
1575,Lapteva_b5,56.25898,60.84237,282,295,0.04406779661016949
1576,Lapteva_b6,55.99907,60.89792,245,255,0.0392156862745098
1577,Lapteva_b7,55.1144,60.04127,377,283,0.3321554770318021
1578,Lapteva_b8,55.07712,58.88462,604,636,0.050314465408805034
1579,Lapteva_b9,55.1512,58.7785,328,284,0.15492957746478872
1580,Lapteva_b10,55.72775,58.90905,291,280,0.039285714285714285
1581,Lapteva_b11,56.05483,58.01595,208,220,0.05454545454545454
1582,Lapteva_b12,56.0554,58.01297,208,186,0.11827956989247312
1583,Lapteva_b13,56.22643,57.86113,307,342,0.1023391812865497
1584,Lapteva_b14,56.38033,58.69043,324,330,0.01818181818181818
1585,Lapteva_b15,55.96687,60.3827,463,435,0.06436781609195402
1586,Lapteva_b16,56.92773,62.0381,157,158,0.006329113924050633
1587,Lapteva_b17,57.16525,57.15438,269,263,0.022813688212927757
1588,Lapteva_b18,57.16525,57.15438,269,263,0.022813688212927757
1589,Lapteva_b19,57.44262,57.01117,162,179,0.09497206703910614
1590,Lapteva_b20,57.80275,57.47512,192,214,0.102803738317757
1591,Lapteva_b21,57.80275,57.47512,192,214,0.102803738317757
1592,Lapteva_b22,58.03142,57.58058,253,267,0.052434456928838954
1593,Lapteva_b23,59.40195,60.46583,187,193,0.031088082901554404
1594,Lapteva_b24,58.64958,60.01413,242,247,0.020242914979757085
1595,Lapteva_b25,58.40273,59.86852,218,190,0.14736842105263157
1596,Lapteva_b26,58.05892,59.89025,234,256,0.0859375
1597,Lapteva_b27,57.64883,58.98005,264,214,0.2336448598130841
1598,Lapteva_b28,57.68418,59.34052,342,301,0.1362126245847176
1599,Lapteva_b29,57.68672,59.72558,407,376,0.08244680851063829
1600,Lapteva_b30,57.70982,60.5164,212,238,0.1092436974789916
1601,Lapteva_b31,57.70312,61.05572,189,177,0.06779661016949153
1602,Lapteva_b32,57.80683,61.66365,161,168,0.041666666666666664
1603,Lapteva_b33,57.44573,61.44595,178,210,0.1523809523809524
1604,Lapteva_b34,57.21493,61.1305,254,218,0.1651376146788991
1605,Lapteva_b35,52.16002,58.75319,280,265,0.05660377358490566
1606,Lapteva_b36,68.63883,71.76122,25,30,0.16666666666666666
1607,Lapteva_b37,68.63883,71.76122,25,32,0.21875
1608,Lapteva_b38,68.61887,72.04157,42,17,1.4705882352941178
1609,Lapteva_b39,67.69194,72.89639,7,13,0.46153846153846156
1610,Lapteva_b40,67.69194,72.89639,7,13,0.46153846153846156
1611,Lapteva_b41,67.69194,72.89639,7,13,0.46153846153846156
1612,Lapteva_b42,67.69194,72.89639,7,13,0.46153846153846156
1613,Lapteva_b43,67.69194,72.89639,7,13,0.46153846153846156
1614,Lapteva_b44,67.69194,72.89639,7,13,0.46153846153846156
1615,Lapteva_b45,67.69194,72.89639,7,13,0.46153846153846156
1616,Lapteva_b46,67.69194,72.89639,7,13,0.46153846153846156
1617,Lapteva_b47,52.19897,59.88886,309,296,0.04391891891891892
1618,Lapteva_b55,67.84806,52.85492,22,5,3.4
1619,Lapteva_b56,67.84516,52.67041,10,7,0.42857142857142855
1620,Lapteva_b57,67.79988,52.54901,26,15,0.7333333333333333
1621,Lapteva_b58,67.75369,52.35919,18,2,8
1622,Lapteva_b59,67.8439,52.48097,39,39,0
1623,Lapteva_b60,67.8439,52.48097,39,39,0
