"site_name","entity_name","longitude","latitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Laguna Mandioré","MANDIORE",-57.5626666666667,-18.0918333333333,92,0.8329538670519043,9569.505632538705,26.217823650790972,22.672692429218806,28.21202257733856
"Lago Rogaguado","ROGAGUADO_2",-65.9861388888889,-12.9973888888889,125,1.0457832556998075,9768.943280725973,26.76422816637253,24.643697904778875,28.12988823623248
"Lago Rogaguado","ROGAGUADO_4",-65.9861388888889,-12.9973888888889,125,1.0457832556998075,9768.943280725973,26.76422816637253,24.643697904778875,28.12988823623248
"Nativo do Flamengo","FLAMENGO_3",-39.9395277777778,-19.1635,25,0.8562268469802359,9006.015034926764,24.6740137943199,22.120873125221966,27.1252273762583
"Nativo do Flamengo","FLAMENGO_4",-39.9395277777778,-19.1635,25,0.8562268469802359,9006.015034926764,24.6740137943199,22.120873125221966,27.1252273762583
"Lake Huila","HUILA_1",-78.0179166666667,-0.423416666666667,2608,1.1700782437328296,5330.134955183288,14.603109466255583,14.08462983725237,14.872920658223723
"Lake Huila","HUILA_3",-78.0179166666667,-0.423416666666667,2608,1.1700782437328296,5330.134955183288,14.603109466255583,14.08462983725237,14.872920658223723
"Lake Huila","HUILA_5",-78.0179166666667,-0.423416666666667,2608,1.1700782437328296,5330.134955183288,14.603109466255583,14.08462983725237,14.872920658223723
"Lake Huila","HUILA_7",-78.0179166666667,-0.423416666666667,2608,1.1700782437328296,5330.134955183288,14.603109466255583,14.08462983725237,14.872920658223723
"Lake Huila","HUILA_9",-78.0179166666667,-0.423416666666667,2608,1.1700782437328296,5330.134955183288,14.603109466255583,14.08462983725237,14.872920658223723
"Lake Huila","HUILA_11",-78.0179166666667,-0.423416666666667,2608,1.1700782437328296,5330.134955183288,14.603109466255583,14.08462983725237,14.872920658223723
"Lake Huila","HUILA_13",-78.0179166666667,-0.423416666666667,2608,1.1700782437328296,5330.134955183288,14.603109466255583,14.08462983725237,14.872920658223723
"Cerro Toledo","CERTOLCT_0",-79.1115277777778,-4.37461111111111,3150,0.4476829129567324,4272.520517230678,11.705535663645692,11.278375801991514,12.083782943760578
"Cerro Toledo","CERTOLCT_2",-79.1115277777778,-4.37461111111111,3150,0.4476829129567324,4272.520517230678,11.705535663645692,11.278375801991514,12.083782943760578
"Mallin Casanova","CASANOVA_0",-72.975225,-47.64356,126,1.3087891427643927,2611.8468919541965,7.155744909463552,2.2382434996534255,11.841578021576487
"Mallin Casanova","CASANOVA_4",-72.975225,-47.64356,126,1.3087891427643927,2611.8468919541965,7.155744909463552,2.2382434996534255,11.841578021576487
"Laguna La Pava","PAVA",-71.5233,-44.2797,731,1.0818567431523267,2554.1729735538197,6.997734174120053,1.125197688549009,12.569263872219162
"Cerro Toledo","CERTOCTB",-79.1115277777778,-4.37461111111111,3110,0.45365696682848705,4338.8960402758075,11.887386411714541,11.478289001680059,12.252016945292914
"Rabadilla de Vaca mire","RABAVACAM_0",-79.1209166666667,-4.25658333333333,3200,0.45722899573587694,4181.231981361809,11.455430085922764,11.03445309169566,11.827606267911422
"Rabadilla de Vaca mire","RABAVACAM)2",-79.1209166666667,-4.25658333333333,3200,0.45722899573587694,4181.231981361809,11.455430085922764,11.03445309169566,11.827606267911422
