"site.id","site.name","dataset.id","sample.id","depth","thickness","age.type","age","e.older","e.young","delta13C","lab.no","material.dated","geo.chron.type","notes","infinite","radiocarbon.method"
3295,"Lago Grande di Monticchio",26607,269964,945,,"Radiocarbon years BP",32630,630,630,,"AA-","terr. plant remains","Carbon-14","Sample LGM7 in Robinson (1993).",FALSE,
3295,"Lago Grande di Monticchio",26607,269965,1073,,"Radiocarbon years BP",29900,410,410,,"AA-","terr. plant remains","Carbon-14","Sample LGM10 in Robinson (1993).",FALSE,
3295,"Lago Grande di Monticchio",26607,269967,1318,4,"Radiocarbon years BP",19580,730,730,,"Beta-61225","bulk sediment","Carbon-14",,FALSE,
3295,"Lago Grande di Monticchio",26607,269970,1403,,"Radiocarbon years BP",33350,620,620,,"AA-","terr. plant remains","Carbon-14","Sample LGM21 in Robinson (1993).",FALSE,
3295,"Lago Grande di Monticchio",26607,269971,1385,,"Radiocarbon years BP",23140,360,360,,"ETH-12464","Mixed terrestrial macrofossils","Carbon-14","Composite of materials from cores LGM B, C, and D. Sample LGM7.1 in Hadjas et al. (1998).",FALSE,
3295,"Lago Grande di Monticchio",26607,269972,1444.5,27,"Calendar years BP",31000,8000,8000,,,"Tephra L10 (sensu Narcisi, 1996)","Argon-argon",,FALSE,
3295,"Lago Grande di Monticchio",26607,269973,1618,,"Radiocarbon years BP",31830,550,550,,"AA-","terr. plant remains","Carbon-14","Sample LGM12 in Robinson (1993).",FALSE,
3295,"Lago Grande di Monticchio",26607,269974,1853,,"Radiocarbon years BP",34755,725,725,,"AA-","terr. plant remains","Carbon-14","Sample LGM16 in Robinson (1993).",FALSE,
3295,"Lago Grande di Monticchio",26607,269976,2351,,"Radiocarbon years BP",25200,250,250,,"AA-","terr. plant remains","Carbon-14","Sample LGM18 in Robinson (1993).",FALSE,
3295,"Lago Grande di Monticchio",26607,269977,2468,14,"Calendar years BP",37000,3000,3000,,,"Tephra L12 (sensu Narcisi, 1996)","Argon-argon",,FALSE,
3295,"Lago Grande di Monticchio",26607,269979,3832,36,"Calendar years BP",55000,2000,2000,,,"Tephra L14 (sensu Narcisi, 1996)","Argon-argon",,FALSE,
16739,"MD99-2348 (103)",26624,270308,25,,"Radiocarbon years BP",13020,40,40,,"Géochron","Foraminifera","Carbon-14","Authors assumed a  reservoir effect of 400yrs",FALSE,
