"site.id","site.name","latitude","longitude","dataset.id","dataset.type","age.oldest","age.youngest","...9","id","pub.type","year","citation","contact.id","order","contact.name"
1919,"Pur-Taz Peatland",66.7,79.733333,1986,"pollen",9227,4439,NA,665,"Journal Article",1998,"Peteet, D.M., A.A. Andreev, W. Bardeen, and F. Mistretta. 1998. Long-term Arctic peatland dynamics, vegetation and climate history of the Pur-Taz region, Western Siberia. Boreas 27:115-126.",NA,NA,NA
2254,"Samandon",70.766667,136.25,2333,"pollen",NA,NA,NA,364,"Book Chapter",1994,"Velichko, A.A., A.A. Andreev, and V.A. Klimanov. 1994. Paleoenvironmental changes in tundra and forest zones of the former USSR during late Pleistocene and Holocene. Pages 4-60 in A.A. Velichko and  others, editors. Environmental changes during the last 15000 years in northern Eurasia (in Russian). Moscow, Russia.",NA,NA,NA
2255,"Sanabria Marsh",42.1,-6.733333,2335,"pollen",16682,12,NA,592,"Journal Article",1996,"Allen, J.R.M., B. Huntley, and W.A. Watts. 1996. The vegetation and climate of northwest Iberia over the last 14,000 years. Journal of Quaternary Science 11(2):125-147.",NA,NA,NA
2255,"Sanabria Marsh",42.1,-6.733333,2335,"pollen",16682,12,NA,594,"Journal Article",1988,"Turner, C., and G.E. Hannon. 1988. Vegetational evidence for late Quaternary climate changes in southwest Europe in relation to the influence of the North Atlantic Ocean. Philisophical Transactions of the Royal Society of London Series B 318:451-485.",NA,NA,NA
2255,"Sanabria Marsh",42.1,-6.733333,2335,"pollen",16682,12,NA,593,"Master's Thesis",1985,"Hannon, G.E. 1985. Late Quaternary vegetation of Sanabria Marsh, North West Spain. Master's thesis. Trinity College, Dublin, Ireland.",NA,NA,NA
2525,"Suollakh",57.05,123.85,2614,"pollen",10736,2565,NA,319,"Journal Article",1991,"Andreev, A.A., and V.A. Klimanov. 1991. Izmeneniya rastitel’nost i klimatamezhdurech’ya rek Ungra i Yakokit (Yuzhnaya Yakutia) v golotsene [Vegetation history and climate changes in the interfluve of the rivers Ungra and Yakokit (Southern Yakutia) during the Holocene]. Botanichesky Zhurnal 76(3):334-351.",NA,NA,NA
2528,"Sverdrup",74.5209,79.45742,2618,"pollen",11405,9419,NA,359,"Journal Article",1995,"Tarasov, P.E., A.A. Andreev, F.A. Romanenko, and L.D. Sulerzhitsky. 1995. Palynostratigraphy of upper Quaternary deposits of Sverdrup Island, the Kara Sea. Stratigraphy and Geological Correlation 3(2):190-196.",NA,NA,NA
2960,"Black Sea (Southwest 1)",42.184167,28.916667,3859,"pollen",13469,4,NA,1001,"Book Chapter",1995,"Atanassova, J. 1995. Palynological data of three deep water cores from the western part of the Black sea. Pages 68-83 in E. Bozilova and S. Tonkov, editors. Advances in Holocene palaeoecology in Bulgaria. Sofia.",NA,NA,NA
2960,"Black Sea (Southwest 1)",42.184167,28.916667,3859,"pollen",13469,4,NA,1000,"Journal Article",1995,"Atanassova, J. 1995. Dinoflagelate cysts of Late Quaternary and recent sediments from the western Black sea. Annual of Sofia University, Faculty of Biology 87(2):17-28.",NA,NA,NA
2961,"Aborregöl",57.20045,16.15584,3860,"pollen",NA,NA,NA,1333,"Doctoral Dissertation",1989,"Svensson, N.O. 1989. Late Weichseian and early Holocene shore displacement in the central Baltic, based on stratigraphical and morphological records from eastern Smaland and Gotland, Sweden. Doctoral dissertation. Lund University, Lund, Sweden. Notes: Lundqua Thesis 25",NA,NA,NA
2962,"Achit-Nur",49.48079,90.49975,3861,"pollen",14382,8,NA,316,"Authored Report",1994,"Tarasov, P.E., S.P. Harrison, L. Saarse, M.Y. Pushenko, A.A. Andreev, Z.V. Aleshinskaya, N.N. Davydova, N.I. Dorofeyuk, Y.V. Efremov, V.I. Khomutova, D.V. Sevastyanov, J. Tamosaitis, O.N. Uspenskaya, O.F. Yakushko, and I.V. Tarasova. 1994. Lake status records from the former Soviet Union and Mongolia: data base documentation. Paleoclimatology Publications Series 2, World Data Center-A for Paleoclimatology, NOAA Paleoclimatology Program, Boulder, Colorado, USA. Notes: https://books.google.no/books?id=SXeZJsjZ4dwC&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q=melekhovo&f=false",NA,NA,NA
2962,"Achit-Nur",49.48079,90.49975,3861,"pollen",14382,8,NA,1346,"Journal Article",1998,"Tarasov, P.E., T. Webb III, A.A. Andreev, N.B. Afanas'eva, N.A. Berezina, L.G. Bezusko, T.A. Blyakharchuk, N.S. Bolikhovskaya, R. Cheddadi, M.M. Chernavskaya, G.M. Chernova, N.I. Dorofeyuk, V.G. Dirksen, G.A. Elina, L.V. Filimonova, F.Z. Glebov, J. Guiot, V.S. Gunova, S.P. Harrison, D. Jolly, V.I. Khomutova, E.V. Kvavadze, I.M. Osipova, N.K. Panova, I.C. Prentice, L. Saarse, D.V. Sevastyanov, V.S. Volkova, and V.P. Zernitskaya. 1998. Present-day and mid-Holocene biomes reconstructed from pollen and plant macrofossil data from the former Soviet Union and Mongolia. Journal of Biogeography 25:1029-1053. [DOI: 10.1046/j.1365-2699.1998.00236.x]",NA,NA,NA
2963,"Akgöl Adatepe",41.03612,30.56203,3862,"pollen",NA,NA,NA,15710,"Journal Article",1994,"Bottema, S., H. Woldring, and B. Aytuğ. 1994. Late Quaternary vegetation history of northern Turkey. Palaeohistoria 36:13-72.",NA,NA,NA
2964,"Aegelsee",46.645833,7.543333,40627,"pollen",14601,174,NA,1215,"Other Authored",1991,"Lotter, A.F., and J. Fischer. 1991. Lotter, A.F., and J. Fischer. 1991. Vegetation und Flora im Gebiet des Aegelsees (Berner Oberland) im Wandel der Zeit: Vergangenheit, Gegenwart und Zukunft. Mitteilungen der Naturforschenden Gesellschaft Bern N.F., 47:77-103..",NA,NA,NA
2964,"Aegelsee",46.645833,7.543333,40627,"pollen",14601,174,NA,1216,"Other Authored",1992,"Lotter, A.F., U. Eicher, H.J.B. Birks, and U. Siegenthaler. 1992. Lotter, A.F., U. Eicher, H.J.B. Birks, and U. Siegenthaler. 1992. Late-glacial climatic oscillations as recorded in Swiss lake sediments. Journal of Quaternary Science, 7:187-204..",NA,NA,NA
2964,"Aegelsee",46.645833,7.543333,40627,"pollen",14601,174,NA,1383,"Other Authored",1990,"Wegmüller, S., and A.F. Lotter. 1990. Wegmüller, S., and A.F. Lotter. 1990. Palynostratigraphische Untersuchungen zur spät- und postglazialen Vegetationsgeschichte der nordwestlichen Kalkvoralpen. Botanica Helvetica 100:37-73..",NA,NA,NA
2964,"Aegelsee",46.645833,7.543333,3863,"pollen",NA,NA,NA,1215,"Other Authored",1991,"Lotter, A.F., and J. Fischer. 1991. Lotter, A.F., and J. Fischer. 1991. Vegetation und Flora im Gebiet des Aegelsees (Berner Oberland) im Wandel der Zeit: Vergangenheit, Gegenwart und Zukunft. Mitteilungen der Naturforschenden Gesellschaft Bern N.F., 47:77-103..",NA,NA,NA
2964,"Aegelsee",46.645833,7.543333,3863,"pollen",NA,NA,NA,1216,"Other Authored",1992,"Lotter, A.F., U. Eicher, H.J.B. Birks, and U. Siegenthaler. 1992. Lotter, A.F., U. Eicher, H.J.B. Birks, and U. Siegenthaler. 1992. Late-glacial climatic oscillations as recorded in Swiss lake sediments. Journal of Quaternary Science, 7:187-204..",NA,NA,NA
2964,"Aegelsee",46.645833,7.543333,3863,"pollen",NA,NA,NA,1383,"Other Authored",1990,"Wegmüller, S., and A.F. Lotter. 1990. Wegmüller, S., and A.F. Lotter. 1990. Palynostratigraphische Untersuchungen zur spät- und postglazialen Vegetationsgeschichte der nordwestlichen Kalkvoralpen. Botanica Helvetica 100:37-73..",NA,NA,NA
2965,"Abernethy Forest",57.235278,-3.710556,3865,"pollen",14229,6295,NA,1025,"Journal Article",1978,"Birks, H.H., and R.W. Mathewes. 1978. Studies in the vegetation history of Scotland. V. Late Devensian and early Flandrian pollen and macrofossil stratigraphy at Abernethy forest, Inverness-shire. New Phytologist 80(2):455-484. https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-8137.1978.tb01579.x. [DOI: 10.1111/j.1469-8137.1978.tb01579.x]",NA,NA,NA
2965,"Abernethy Forest",57.235278,-3.710556,3864,"pollen",11700,0,NA,1021,"Journal Article",1970,"Birks, H.H. 1970. Studies in the vegetational history of Scotland I. Pollen diagram from Abernethy Forest, Inverness-shire. Journal of Ecology 58:827-846. https://www.jstor.org/stable/2258536. [DOI: 10.2307/2258536]",NA,NA,NA
2965,"Abernethy Forest",57.235278,-3.710556,3864,"pollen",11700,0,NA,1025,"Journal Article",1978,"Birks, H.H., and R.W. Mathewes. 1978. Studies in the vegetation history of Scotland. V. Late Devensian and early Flandrian pollen and macrofossil stratigraphy at Abernethy forest, Inverness-shire. New Phytologist 80(2):455-484. https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-8137.1978.tb01579.x. [DOI: 10.1111/j.1469-8137.1978.tb01579.x]",NA,NA,NA
2966,"Aholammi",61.8947,25.216919999999998,3866,"pollen",12501,1247,NA,1190,"Master's Thesis",1987,"Koivula, L. 1987. Keski-Suomen viljelyhistoriaa : siitepölytutkimus viidestä Keski-Suomen kunnasta. Master's thesis. University of Jyväskylä, Jyväskylä, Finland.",NA,NA,NA
2967,"Aiguillettes des Ouches",45.923333,6.809444,3867,"pollen",NA,NA,NA,15923,"Journal Article",1992,"de Beaulieu, J.L., J. Kostenzer, and K. Reich. 1992. Dynamique forestère dans la haute vallée de l’Arve (Haute Savoie) et migrations de Anies et Picea dans les Alpes occidentales. Dissertationes Botanicae 196:387-398.",NA,NA,NA
2968,"Algendar",39.940556,3.958611,3868,"pollen",9689,2358,NA,16086,"Book Chapter",1995,"Yll, E.I., R.P. Pérez-Obiol, J. Pantaléon-Cano, and J.M. Roure. 1995. Dinamica del paisaje vegetal en la vertiente Mediterranea de la peninsula Iberica e islas Baleares desde el tardig glaciar hasta el presente. Pages 319-328 in T. Aleixandre and A. Perez, editors. Reconstituction de la ambient es y cambios climaticos durante el Cuaternarion, Centro de Ciencias Medio edition. Madrid, Spain.",NA,NA,NA
2968,"Algendar",39.940556,3.958611,3868,"pollen",9689,2358,NA,1393,"Journal Article",1997,"Yll, E.I., R.P. Pérez-Obiol, J. Pantaléon-Cano, and J.M. Roure. 1997. Palynological evidence for climatic change and human activity during the Holocene on Minorca (Balearic Islands). Quaternary Research 48:339-347.",NA,NA,NA
2969,"Plan du Laus",44.241667,6.702222,3869,"pollen",11183,1003,NA,722,"Doctoral Dissertation",1977,"de Beaulieu, J.L. 1977. Contribution pollenanalytique à l'histoire tardiglaciaire et Holocène de la végétation des Alpes méridionales françaices. Doctoral dissertation. Université d'Aix-Marseille, Marseille, France.",NA,NA,NA
2970,"Alsa",43.117778,-4.016667,3870,"pollen",4903,46,NA,1231,"Journal Article",1993,"Mariscal, B. 1993. Variacion de la vegetacion Holocena (4300-280 BP) de Cantabria a traves del analisis polinico de la turbera del Alsa. Estudios Geologicos 49:63-83.",NA,NA,NA
2971,"Hières sur Amby",45.790833,5.283333,3871,"pollen",12234,164,NA,1068,"Doctoral Dissertation",1988,"Clerc, J. 1988. Recherches pollenanalytiques sur la paléo-écologie Tardiglaciaire et Holocène du Bas-Dauphiné. Doctoral dissertation. Université Aix-Marseille, Marseille, France.",NA,NA,NA
2971,"Hières sur Amby",45.790833,5.283333,25285,"pollen",16333,406,NA,1068,"Doctoral Dissertation",1988,"Clerc, J. 1988. Recherches pollenanalytiques sur la paléo-écologie Tardiglaciaire et Holocène du Bas-Dauphiné. Doctoral dissertation. Université Aix-Marseille, Marseille, France.",NA,NA,NA
2972,"Ampoix",45.633333,2.933333,3872,"pollen",12232,893,NA,1069,"Journal Article",1987,"de Beaulieu, J.L., and C. Goeury. 1987. Zonation automatique appliquée à l'analyse pollinique: exemple de la narse d'Ampoix (Puy de Dome, France). Bulletin de l'Association Française pour l'Etude du Quaternaire 1:49-61.",NA,NA,NA
2972,"Ampoix",45.633333,2.933333,3872,"pollen",12232,893,NA,1166,"Journal Article",1987,"Juvigné, E., and M. Gewelt. 1987. La narse d'Ampoix comme Téphrostratotype dans la chaine des Puys Méridionale (France). Bulletin de l'Association Française pour l'Etude du Quaternaire 1:37-49.",NA,NA,NA
2973,"Amsoldingersee",46.725,7.575,3873,"pollen",NA,NA,NA,1212,"Legacy",1985,"Lotter, A. 1985. Amsoldingersee-Late glacial and Holocene environments of a lake at the southern edge of the Swiss plateau. Dissertationes Botanicae 87:185-208.",NA,NA,NA
2973,"Amsoldingersee",46.725,7.575,3875,"pollen",38600,602,NA,NA,NA,NA,NA,NA,NA,NA
2973,"Amsoldingersee",46.725,7.575,3875,"pollen",38600,602,NA,NA,NA,NA,NA,NA,NA,NA
2973,"Amsoldingersee",46.725,7.575,3874,"pollen",14048,7520,NA,1212,"Legacy",1985,"Lotter, A. 1985. Amsoldingersee-Late glacial and Holocene environments of a lake at the southern edge of the Swiss plateau. Dissertationes Botanicae 87:185-208.",NA,NA,NA
2974,"Amtkel 1",43.283333,41.291667,3876,"pollen",2624,208,NA,556,"Authored Book",1989,"Kvavadze, E.V., and L.P. Rukhadze. 1989. Vegetation and climate of the Holocene of Abkhazia. Metsniereba, Tbilisi, Georgia. Notes: 136p. Printed by order of the Scientific and Publishing Council of the Georgian SSR Academy of Sciences. Text in Russian.",NA,NA,NA
2974,"Amtkel 1",43.283333,41.291667,3876,"pollen",2624,208,NA,1203,"Authored Book",1988,"Kvavadze, E.V., L.P. Rukhadze, P.R. Tretyak, and L.V. Petrenko. 1988. The late Holocene paleoecology in the mountains of Abkhazia. Metsniereba, Tbilisi, Georgia. Notes: page 56. Abstract International Conference. The problems of the Holocene.",NA,NA,NA
2974,"Amtkel 1",43.283333,41.291667,3876,"pollen",2624,208,NA,1204,"Legacy",1991,"Kvavadze, E.V., L.P. Rukhadze, P.R. Tretyak, and L.V. Petrenko. 1991. Palaeobotanical characterization of the high mountain profile in the Amtkel river headwatern (Western Georgia). Preprint. Tbilisi, 12p..",NA,NA,NA
2975,"Amtkel 2",43.291667,41.284167,3877,"pollen",2502,194,NA,556,"Authored Book",1989,"Kvavadze, E.V., and L.P. Rukhadze. 1989. Vegetation and climate of the Holocene of Abkhazia. Metsniereba, Tbilisi, Georgia. Notes: 136p. Printed by order of the Scientific and Publishing Council of the Georgian SSR Academy of Sciences. Text in Russian.",NA,NA,NA
2975,"Amtkel 2",43.291667,41.284167,3877,"pollen",2502,194,NA,1203,"Authored Book",1988,"Kvavadze, E.V., L.P. Rukhadze, P.R. Tretyak, and L.V. Petrenko. 1988. The late Holocene paleoecology in the mountains of Abkhazia. Metsniereba, Tbilisi, Georgia. Notes: page 56. Abstract International Conference. The problems of the Holocene.",NA,NA,NA
2975,"Amtkel 2",43.291667,41.284167,3877,"pollen",2502,194,NA,1204,"Legacy",1991,"Kvavadze, E.V., L.P. Rukhadze, P.R. Tretyak, and L.V. Petrenko. 1991. Palaeobotanical characterization of the high mountain profile in the Amtkel river headwatern (Western Georgia). Preprint. Tbilisi, 12p..",NA,NA,NA
2976,"Amtkel 3",43.266667,41.291667,3878,"pollen",2538,356,NA,556,"Authored Book",1989,"Kvavadze, E.V., and L.P. Rukhadze. 1989. Vegetation and climate of the Holocene of Abkhazia. Metsniereba, Tbilisi, Georgia. Notes: 136p. Printed by order of the Scientific and Publishing Council of the Georgian SSR Academy of Sciences. Text in Russian.",NA,NA,NA
2976,"Amtkel 3",43.266667,41.291667,3878,"pollen",2538,356,NA,1203,"Authored Book",1988,"Kvavadze, E.V., L.P. Rukhadze, P.R. Tretyak, and L.V. Petrenko. 1988. The late Holocene paleoecology in the mountains of Abkhazia. Metsniereba, Tbilisi, Georgia. Notes: page 56. Abstract International Conference. The problems of the Holocene.",NA,NA,NA
2976,"Amtkel 3",43.266667,41.291667,3878,"pollen",2538,356,NA,1204,"Legacy",1991,"Kvavadze, E.V., L.P. Rukhadze, P.R. Tretyak, and L.V. Petrenko. 1991. Palaeobotanical characterization of the high mountain profile in the Amtkel river headwatern (Western Georgia). Preprint. Tbilisi, 12p..",NA,NA,NA
2977,"Allt na Feithe Sheilich",57.31333,-3.90841,3879,"pollen",21002,-19,NA,1023,"Journal Article",1975,"Birks, H.H. 1975. Studies in the vegetational history of Scotland. IV. Pine stumps in Scottish blanket peats. Philosophical Transactions of the Royal Society of London B: Biological Sciences 270:181-226. https://royalsocietypublishing.org/doi/abs/10.1098/rstb.1975.0007. [DOI: 10.1098/rstb.1975.0007]",NA,NA,NA
2978,"Antas",37.208333,-1.823611,3880,"pollen",9985,964,NA,16086,"Book Chapter",1995,"Yll, E.I., R.P. Pérez-Obiol, J. Pantaléon-Cano, and J.M. Roure. 1995. Dinamica del paisaje vegetal en la vertiente Mediterranea de la peninsula Iberica e islas Baleares desde el tardig glaciar hasta el presente. Pages 319-328 in T. Aleixandre and A. Perez, editors. Reconstituction de la ambient es y cambios climaticos durante el Cuaternarion, Centro de Ciencias Medio edition. Madrid, Spain.",NA,NA,NA
2978,"Antas",37.208333,-1.823611,3880,"pollen",9985,964,NA,16085,"Journal Article",2003,"Pantaléon-Cano, J., E.I. Yll, R.P. Pérez-Obiol, and J.M. Roure. 2003. Palynological evidence for vegetational history in semi-arid areas of the western Mediterranean (Almeria, Spain). The Holocene 13(1):109-119.",NA,NA,NA
2978,"Antas",37.208333,-1.823611,3880,"pollen",9985,964,NA,1393,"Journal Article",1997,"Yll, E.I., R.P. Pérez-Obiol, J. Pantaléon-Cano, and J.M. Roure. 1997. Palynological evidence for climatic change and human activity during the Holocene on Minorca (Balearic Islands). Quaternary Research 48:339-347.",NA,NA,NA
2979,"Åntu Sinijarv",59.0608,26.24178,3882,"pollen",12715,2396,NA,1305,"Journal Article",1995,"Saarse, L., and A. Liiva. 1995. Geology of the Äntu group of lake. Proceedings Acad. Sci. Estonia, Geology 44:119–132.",NA,NA,NA
2980,"Arkutino Lake",42.329835,27.724545,3883,"pollen",6930,64,NA,1056,"Journal Article",1992,"Bozilova, E., and H.J. Beug. 1992. On the Holocene history of vegetation in SE Bulgaria (Lake Arkutino, Ropotamo region). Vegetation History and Archaeobotany 1(1):19-32.",NA,NA,NA
2980,"Arkutino Lake",42.329835,27.724545,3884,"pollen",6580,45,NA,1056,"Journal Article",1992,"Bozilova, E., and H.J. Beug. 1992. On the Holocene history of vegetation in SE Bulgaria (Lake Arkutino, Ropotamo region). Vegetation History and Archaeobotany 1(1):19-32.",NA,NA,NA
2981,"Lake Aral",44.42,59.983333,3885,"pollen",NA,NA,NA,16133,"Authored Book",1996,"Tarasov, P.E., M.Y. Pushenko, S.P. Harrison, L. Saarse, A.A. Andreev, Z.V. Aleshinskaya, N.N. Davydova, N.I. Dorofeyuk, Y.V. Efremov, G.A. Elina, Y.K. Elovicheva, L.V. Filimonova, V.S. Gunova, V.I. Khomutova, E.V. Kvavadze, I.Y. Neustrueva, V.V. Pisareva, V.S. Volkova, T.S. Shelekhova, D.A. Subetto, O.N. Uspenskaya, and V.P. Zernitskaya. 1996. Lake Status Records from the Former Soviet Union and Mongolia: Documentation of the Second Version of the Data Base. NOAA Paleoclimatology Publications Series Report No. 5. NOAA, Boulder, Colorado, USA.",NA,NA,NA
2981,"Lake Aral",44.42,59.983333,3885,"pollen",NA,NA,NA,16142,"Book Chapter",1991,"Aleshinskaya, Z.G. 1991. Diatom and palynological characteristics of bottom sediments. Pages 245–253 in History of lakes Sevan, Issyk-Kul, Balkhash, Zaisan and Aral (in Russian). Russian Academy of Sciences, Leningrad, Russia.",NA,NA,NA
2981,"Lake Aral",44.42,59.983333,3885,"pollen",NA,NA,NA,16141,"Book Chapter",1991,"Maev, E.G., and S.A. Maeva. 1991. Bottom sediments of the Aral. Pages 239-243 in Istoriya ozer Sevan, Issyk-Kul"", Balkhash, Zaisan i Aral (The history of lakes Sevan, Issyk-Kul, Balkhash, Zaisan and Aral). Leningrad, Nauka.",NA,NA,NA
2982,"Plan Dechaud",45.567222,6.830833,3886,"pollen",NA,NA,NA,15927,"Doctoral Dissertation",1993,"David, F. 1993. Evolutions de la limite supérieure des arbres dans les Alpes françaies du nord depuis la fin des temps glaciaires.. Doctoral dissertation. Université d'Aix-Marseille, Marseille, France. Notes: volume 1: 94p, volume 2: diagrams and tables.",NA,NA,NA
